country_name,country_code,indicator_name,indicator_code,category,year,value
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1989,504289000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1989,3781954596020.15
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,47071479854.3762
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,149461775797.052
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,49129758920.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,404361405398.862
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,8748317631.22476
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,1490968114635.0
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,1667525446754.79
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,276540778219.492
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,255032436079.545
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,14210855546.0017
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,22639774911.5525
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,13888387096.7742
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,215684612152.553
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,2489182054.86717
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,8281249652.77778
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,510722596.67467
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,3934890109.89011
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,47445927903.8718
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,20135262552.7022
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,551873000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1990,4327680257008.68
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,52248569798.3159
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,149170812603.648
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,55542659170.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,442049499116.087
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,10269192422.7318
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,1537455440635.94
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,1712141103893.92
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,282187071270.782
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,258221350970.018
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,14665696391.8489
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,22943398073.2995
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,5262247.83861671
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,212306182300.609
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,2493295303.33428
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,1860913430.58863
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,587654401.024749
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,3265384615.38462
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,50652603471.2951
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,20904913710.4506
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,594931000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1991,4486533661953.21
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,54226800318.0809
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,155724331926.864
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,66847400129.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,473020663744.521
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,11885776186.3208
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,1673427351488.88
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,1861472148627.63
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,311915489467.162
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,270419575289.575
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,16986794780.1216
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,25486029046.6975
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,3224627.22462722
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,230753561665.357
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,2667772992.1832
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,8036810156.78255
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,634069545.770351
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,3901923076.92308
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,53610680907.8772
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,22898733993.0151
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,633053000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1992,5074914679905.77
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,54747048903.8786
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,168751259592.28
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,74280328750.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,413275760085.177
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,12034813925.5702
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,1533052246803.7
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,1705850229226.65
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,286749942089.414
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,263563318836.233
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,15014692330.5589
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,27466541462.9135
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,779620.777054124
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,217241821090.193
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,2821988710.41537
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,11437086423.8411
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,728607315.948454
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,3299725274.72527
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,45678237650.2003
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,24669695038.6891
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,654799000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1993,4921861934361.24
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,58015219647.1809
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,190114967779.731
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,104607445198.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,456474629384.115
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,11714116251.4828
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,1711105074448.79
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,1908690392182.02
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,315281781663.516
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,297415469850.015
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,16545700842.6966
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,32361214431.4321
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,1419562.91518244
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,240410654418.828
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,2984831258.05067
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,12636363299.6633
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,755509732.09928
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,3309340659.34066
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,45960747663.5514
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,27909720017.5622
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,720937000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1994,5453093052565.18
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,65793733293.7333
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,218740163217.721
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,131858826000.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,557027432782.858
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,13565319964.6122
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,2096550634040.65
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,2348641080684.32
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,377901958207.386
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,346673504813.003
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,19395600823.6505
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,39068855117.8518
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,693280.952105841
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,289818376322.358
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,3479594748.85845
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,14233635340.1598
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,1266386350.80794
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,3608241785.71429
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,53521228304.4059
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,43006009379.4307
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,812810000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1995,6458652386023.54
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,75814054769.3059
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,233945727906.124
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,154811877000.001
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,558519625682.35
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,14033018867.9245
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,2149521979329.0
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,2414929755911.5
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,385700089755.097
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,374382215288.612
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,20396997451.8686
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,40803004618.1754
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,955911.855810744
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,311106412347.848
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,3663187588.15233
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,16465770902.0103
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,1758689127.46595
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,3961263736.26374
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,63501201602.1362
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,48967049935.5076
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,867589000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1996,6745329053388.23
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,83327463879.3804
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,249765997399.971
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,187447040000.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,548072411459.508
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,14778761061.9469
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,2125899492104.78
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,2391589902693.09
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,385977860193.302
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,402043222003.929
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,22716461999.2512
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,44459225642.5392
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,13257740142.5309
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,299911323328.786
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,3568401833.56841
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,16040929754.1775
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,2289054887.95063
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,5454670329.67033
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,64989052069.4259
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,56559938761.3999
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,953803000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1997,7000843441676.09
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,78166587533.0665
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,253784967981.126
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,188750394176.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,576778926308.77
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,13754427390.791
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,2228608616474.49
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,2511951883205.41
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,407948410051.145
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,403935077840.344
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,23016451054.9983
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,46426465025.0477
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,16060750015.0485
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,305612021857.923
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,3544310014.10437
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,11379595479.6624
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,2373803864.0435
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,5240109890.10989
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,43493066666.6667
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,57013676915.0519
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,952979000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1998,6924953201202.82
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,71285875422.9853
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,283991384532.544
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,198699399635.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,576268522696.14
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,13653789442.6423
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,2239460191922.76
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,2525436512913.84
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,404544866221.468
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,409995146416.438
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,26625314614.5182
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,52544483402.6936
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,28632988388.8919
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,290576914388.958
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,3529798448.51904
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,13836374685.8729
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,2445876363.86788
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,7440934065.93407
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,56061600000.0
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,48333647258.8429
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,992910000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,1999,7179879118393.2
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,80695888525.1996
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,329258635782.102
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,253092089737.0
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,583812721397.648
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,16174959635.99
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,2286257620767.98
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,2589744375310.81
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,404994866619.609
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,427199273717.658
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,30196597913.7726
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,60878472821.2004
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,36613563337.9565
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,293867190140.393
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,3538928067.70099
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,21300594617.15
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,2447097844.11277
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,11949450549.4505
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,82259466666.6667
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,54766754849.1009
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,1096111000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2000,7953275877576.18
United Arab Emirates,ARE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,50787202178.3526
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,84096722017.0419
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,310667613636.364
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,272060010515.89
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,600934274699.607
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,16900269541.779
Euro area,EMU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,2320709550063.96
European Union,EUU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,2628629863014.23
France,FRA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,403310126488.544
United Kingdom,GBR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,421484093853.462
Greece,GRC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,30582572463.837
India,IND,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,60963415576.6447
Iraq,IRQ,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,23613582830.5736
Italy,ITA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,299586464835.355
Jordan,JOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,3781896039.82042
Kuwait,KWT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,17901278849.101
Lebanon,LBN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,2754228855.72139
Qatar,QAT,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,11556593406.5934
Saudi Arabia,SAU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,72980533333.3333
Turkiye,TUR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,55193312760.8952
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,1026812000000.0
World,WLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2001,7708749444876.26
United Arab Emirates,ARE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,54362695711.3683
Australia,AUS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,82033782309.5723
Canada,CAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,304705919836.87
China,CHN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,333002310923.451
Germany,DEU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,655732684858.04
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,export_capacity,2002,15595505617.9775
